order_id,customer_id,order_date,product_id,category,region,supplier_id,quantity,unit_price,discount,refund,status,net_revenue
ORD-19331,CUST-8759,2026-08-06 10:00:00,PROD-467,Industrial,North,Supplier C,1,926.04,35.69,0.0,completed,890.35
ORD-19332,CUST-5721,2026-08-06 10:00:00,PROD-682,Electronics,South,Supplier C,1,3222.19,84.09,0.0,completed,3138.1
ORD-19333,CUST-4935,2026-08-06 17:00:00,PROD-430,HomeGoods,West,Supplier C,3,1213.44,317.84,0.0,completed,3322.48
ORD-19334,CUST-1445,2026-08-06 14:00:00,PROD-844,Industrial,South,Supplier D,3,1242.21,99.2,0.0,completed,3627.43
ORD-19335,CUST-3087,2026-08-06 12:00:00,PROD-550,Industrial,North,Supplier C,3,4874.84,636.78,0.0,completed,13987.74
ORD-19336,CUST-1497,2026-08-06 14:00:00,PROD-792,Electronics,South,Supplier D,2,989.5,48.7,0.0,completed,1930.3
ORD-19337,CUST-1504,2026-08-06 16:00:00,PROD-492,Apparel,North,Supplier A,4,1882.77,340.78,0.0,completed,7190.3
ORD-19338,CUST-2036,2026-08-06 08:00:00,PROD-981,Electronics,West,Supplier A,4,3097.25,553.63,11835.37,cancelled,0.0
ORD-19339,CUST-7195,2026-08-06 15:00:00,PROD-911,Industrial,West,Supplier A,4,1133.23,251.75,0.0,completed,4281.17
ORD-19340,CUST-4177,2026-08-06 19:00:00,PROD-429,HomeGoods,North,Supplier D,1,746.6,35.81,0.0,completed,710.79
ORD-19341,CUST-4120,2026-08-07 19:00:00,PROD-758,HomeGoods,East,Supplier D,3,2144.47,634.24,0.0,completed,5799.17
ORD-19342,CUST-4630,2026-08-07 20:00:00,PROD-510,Apparel,West,Supplier A,2,652.77,55.74,0.0,completed,1249.8
ORD-19343,CUST-2120,2026-08-07 13:00:00,PROD-536,Industrial,East,Supplier D,3,2998.2,166.0,0.0,completed,8828.6
ORD-19344,CUST-8468,2026-08-07 13:00:00,PROD-240,HomeGoods,East,Supplier C,2,3592.34,504.05,0.0,completed,6680.63
ORD-19345,CUST-4807,2026-08-07 17:00:00,PROD-771,Apparel,East,Supplier D,2,530.47,8.71,0.0,completed,1052.23
ORD-19346,CUST-6367,2026-08-07 11:00:00,PROD-323,Electronics,South,Supplier B,1,2868.45,49.52,0.0,completed,2818.93
ORD-19347,CUST-3266,2026-08-07 09:00:00,PROD-288,Apparel,South,Supplier C,3,1757.07,170.24,0.0,completed,5100.97
ORD-19348,CUST-7458,2026-08-07 09:00:00,PROD-162,Electronics,North,Supplier D,4,4217.43,675.43,0.0,completed,16194.29
ORD-19349,CUST-7007,2026-08-07 19:00:00,PROD-410,HomeGoods,South,Supplier A,1,1925.95,104.35,0.0,completed,1821.6
ORD-19350,CUST-6699,2026-08-07 15:00:00,PROD-976,Industrial,North,Supplier D,4,2753.98,58.0,0.0,completed,10957.92
ORD-19351,CUST-3333,2026-08-07 17:00:00,PROD-582,Electronics,East,Supplier B,3,2956.54,525.55,0.0,completed,8344.07
ORD-19352,CUST-6516,2026-08-07 19:00:00,PROD-317,Apparel,North,Supplier D,4,3822.75,1330.61,0.0,completed,13960.39
ORD-19353,CUST-5802,2026-08-07 13:00:00,PROD-950,Apparel,East,Supplier B,3,1884.3,82.72,0.0,completed,5570.18
ORD-19354,CUST-8454,2026-08-07 10:00:00,PROD-794,HomeGoods,South,Supplier B,2,3233.28,600.91,0.0,completed,5865.65
ORD-19355,CUST-7349,2026-08-07 15:00:00,PROD-325,HomeGoods,West,Supplier C,3,3059.98,422.78,0.0,completed,8757.16
ORD-19356,CUST-7540,2026-08-07 18:00:00,PROD-584,HomeGoods,South,Supplier B,1,2525.55,76.19,0.0,completed,2449.36
ORD-19357,CUST-4632,2026-08-07 20:00:00,PROD-717,Industrial,South,Supplier D,1,2621.14,55.75,0.0,completed,2565.39
ORD-19358,CUST-8899,2026-08-07 14:00:00,PROD-381,HomeGoods,South,Supplier D,1,3736.88,113.56,0.0,completed,3623.32
ORD-19359,CUST-5610,2026-08-07 11:00:00,PROD-160,HomeGoods,South,Supplier C,4,986.4,346.78,0.0,completed,3598.82
ORD-19360,CUST-5477,2026-08-07 20:00:00,PROD-558,HomeGoods,East,Supplier D,3,3654.02,500.62,0.0,completed,10461.44
ORD-19361,CUST-6606,2026-08-07 14:00:00,PROD-543,Electronics,North,Supplier A,2,1440.26,97.45,0.0,completed,2783.07
ORD-19362,CUST-6854,2026-08-07 10:00:00,PROD-366,Industrial,East,Supplier A,2,3821.41,342.31,0.0,completed,7300.51
ORD-19363,CUST-3765,2026-08-07 12:00:00,PROD-477,Electronics,South,Supplier D,3,3398.83,650.94,0.0,completed,9545.55
ORD-19364,CUST-5480,2026-08-07 20:00:00,PROD-428,Apparel,East,Supplier A,1,1464.67,22.08,0.0,completed,1442.59
ORD-19365,CUST-6420,2026-08-07 10:00:00,PROD-119,Apparel,North,Supplier B,1,4881.73,261.18,0.0,completed,4620.55
ORD-19366,CUST-5093,2026-08-07 11:00:00,PROD-458,HomeGoods,South,Supplier A,3,3600.34,1027.64,0.0,completed,9773.38
ORD-19367,CUST-3385,2026-08-07 15:00:00,PROD-463,HomeGoods,East,Supplier A,3,1294.13,284.65,0.0,completed,3597.74
ORD-19368,CUST-8089,2026-08-07 13:00:00,PROD-723,Electronics,West,Supplier A,3,2941.47,173.88,8650.53,cancelled,0.0
ORD-19369,CUST-9333,2026-08-07 17:00:00,PROD-542,Apparel,North,Supplier B,2,3819.48,218.3,0.0,completed,7420.66
ORD-19370,CUST-1261,2026-08-07 12:00:00,PROD-217,Apparel,East,Supplier A,1,1314.14,47.82,0.0,completed,1266.32
ORD-19371,CUST-8439,2026-08-07 17:00:00,PROD-687,Electronics,North,Supplier D,1,4350.17,128.0,0.0,completed,4222.17
ORD-19372,CUST-8029,2026-08-07 20:00:00,PROD-339,Electronics,North,Supplier C,1,2275.85,220.19,0.0,completed,2055.66
ORD-19373,CUST-2469,2026-08-07 08:00:00,PROD-374,HomeGoods,South,Supplier B,3,3545.29,310.32,0.0,completed,10325.55
ORD-19374,CUST-6952,2026-08-07 13:00:00,PROD-191,Electronics,East,Supplier A,2,4009.11,769.71,0.0,completed,7248.51
ORD-19375,CUST-9423,2026-08-07 16:00:00,PROD-600,Electronics,South,Supplier A,2,834.84,11.26,0.0,completed,1658.42
ORD-19376,CUST-7410,2026-08-07 16:00:00,PROD-716,Apparel,North,Supplier B,4,2078.25,511.18,0.0,completed,7801.82
ORD-19377,CUST-7005,2026-08-07 14:00:00,PROD-374,Apparel,South,Supplier B,2,2581.06,440.42,0.0,completed,4721.7
ORD-19378,CUST-7125,2026-08-07 09:00:00,PROD-472,Electronics,West,Supplier C,2,1908.78,175.82,0.0,completed,3641.74
ORD-19379,CUST-2421,2026-08-07 13:00:00,PROD-500,HomeGoods,North,Supplier C,4,1596.59,604.19,0.0,completed,5782.17
ORD-19380,CUST-5264,2026-08-07 13:00:00,PROD-741,HomeGoods,East,Supplier C,4,1359.23,212.4,0.0,completed,5224.52
ORD-19381,CUST-5914,2026-08-07 10:00:00,PROD-495,HomeGoods,South,Supplier A,2,3275.02,440.13,0.0,completed,6109.91
ORD-19382,CUST-2710,2026-08-07 08:00:00,PROD-293,Electronics,North,Supplier B,2,2271.05,112.41,0.0,completed,4429.69
ORD-19383,CUST-1550,2026-08-07 10:00:00,PROD-498,HomeGoods,South,Supplier A,2,2926.21,302.69,0.0,completed,5549.73
ORD-19384,CUST-6746,2026-08-07 13:00:00,PROD-188,Industrial,North,Supplier A,2,4214.44,504.03,0.0,completed,7924.85
ORD-19385,CUST-3269,2026-08-07 20:00:00,PROD-293,Industrial,South,Supplier D,3,2201.66,228.77,0.0,completed,6376.21
ORD-19386,CUST-8864,2026-08-07 08:00:00,PROD-656,Apparel,West,Supplier D,3,2902.2,242.02,0.0,completed,8464.58
ORD-19387,CUST-4967,2026-08-07 10:00:00,PROD-145,Industrial,West,Supplier C,1,2225.14,64.4,0.0,completed,2160.74
ORD-19388,CUST-1921,2026-08-07 18:00:00,PROD-459,Apparel,East,Supplier B,2,4098.3,265.98,0.0,completed,7930.62
ORD-19389,CUST-1136,2026-08-07 15:00:00,PROD-324,Apparel,North,Supplier B,2,638.2,99.5,0.0,completed,1176.9
ORD-19390,CUST-8023,2026-08-07 11:00:00,PROD-143,HomeGoods,South,Supplier D,4,1084.74,323.78,0.0,completed,4015.18
ORD-19391,CUST-7087,2026-08-07 17:00:00,PROD-845,Apparel,North,Supplier B,3,1506.52,97.95,0.0,completed,4421.61
ORD-19392,CUST-9336,2026-08-07 18:00:00,PROD-967,Apparel,East,Supplier C,4,1166.28,66.38,0.0,completed,4598.74
ORD-19393,CUST-2470,2026-08-07 10:00:00,PROD-506,Electronics,East,Supplier C,4,1850.75,321.63,0.0,completed,7081.37
ORD-19394,CUST-8528,2026-08-07 19:00:00,PROD-519,Industrial,East,Supplier C,4,4175.32,824.51,0.0,completed,15876.77
ORD-19395,CUST-1729,2026-08-07 12:00:00,PROD-681,HomeGoods,North,Supplier B,4,4079.12,1517.8,0.0,completed,14798.68
ORD-19396,CUST-2622,2026-08-07 12:00:00,PROD-391,Electronics,South,Supplier B,4,1388.26,255.53,0.0,completed,5297.51
ORD-19397,CUST-7536,2026-08-07 19:00:00,PROD-537,Apparel,North,Supplier D,4,2749.45,334.86,0.0,completed,10662.94
ORD-19398,CUST-1657,2026-08-07 09:00:00,PROD-370,Industrial,South,Supplier D,3,4431.29,451.45,0.0,completed,12842.42
ORD-19399,CUST-8124,2026-08-07 14:00:00,PROD-674,Electronics,North,Supplier B,4,4590.1,865.22,0.0,completed,17495.18
ORD-19400,CUST-6781,2026-08-07 09:00:00,PROD-347,Apparel,South,Supplier B,1,2874.75,66.88,0.0,completed,2807.87
ORD-19401,CUST-4247,2026-08-07 11:00:00,PROD-998,Industrial,South,Supplier C,1,4774.98,183.13,0.0,completed,4591.85
ORD-19402,CUST-6049,2026-08-07 08:00:00,PROD-539,Apparel,South,Supplier C,3,955.09,51.06,0.0,completed,2814.21
ORD-19403,CUST-2457,2026-08-07 08:00:00,PROD-425,Industrial,North,Supplier D,3,1933.91,453.27,0.0,completed,5348.46
ORD-19404,CUST-2612,2026-08-07 16:00:00,PROD-148,Industrial,South,Supplier C,1,1735.32,157.37,0.0,completed,1577.95
ORD-19405,CUST-5395,2026-08-07 12:00:00,PROD-253,HomeGoods,West,Supplier B,4,4930.83,1679.82,0.0,completed,18043.5
ORD-19406,CUST-2176,2026-08-07 14:00:00,PROD-968,Electronics,East,Supplier B,3,4305.77,700.16,0.0,completed,12217.15
ORD-19407,CUST-7325,2026-08-07 12:00:00,PROD-714,HomeGoods,South,Supplier A,2,1639.24,230.44,0.0,completed,3048.04
ORD-19408,CUST-4281,2026-08-07 10:00:00,PROD-530,HomeGoods,South,Supplier D,3,1988.35,105.73,0.0,completed,5859.32
ORD-19409,CUST-7150,2026-08-07 08:00:00,PROD-484,Industrial,South,Supplier C,2,3870.24,543.13,0.0,completed,7197.35
ORD-19410,CUST-3576,2026-08-07 09:00:00,PROD-939,Industrial,West,Supplier A,2,2642.33,114.91,0.0,completed,5169.75
ORD-19411,CUST-4918,2026-08-07 16:00:00,PROD-273,HomeGoods,South,Supplier B,1,1613.34,89.78,0.0,completed,1523.56
ORD-19412,CUST-4108,2026-08-07 11:00:00,PROD-775,Industrial,North,Supplier C,1,3363.53,233.62,0.0,completed,3129.91
ORD-19413,CUST-7335,2026-08-07 14:00:00,PROD-545,Electronics,West,Supplier C,2,983.19,138.92,0.0,completed,1827.46
ORD-19414,CUST-1394,2026-08-07 18:00:00,PROD-112,Electronics,North,Supplier B,3,2746.29,383.37,0.0,completed,7855.5
ORD-19415,CUST-2529,2026-08-07 19:00:00,PROD-622,Electronics,West,Supplier B,2,2227.21,270.07,0.0,completed,4184.35
ORD-19416,CUST-4413,2026-08-07 09:00:00,PROD-666,Apparel,East,Supplier B,1,2849.75,213.71,0.0,completed,2636.04
ORD-19417,CUST-2379,2026-08-07 08:00:00,PROD-437,Electronics,North,Supplier C,3,2680.55,602.52,0.0,completed,7439.13
ORD-19418,CUST-2067,2026-08-07 17:00:00,PROD-169,HomeGoods,North,Supplier D,1,2305.93,179.31,0.0,completed,2126.62
ORD-19419,CUST-8707,2026-08-07 14:00:00,PROD-997,HomeGoods,North,Supplier A,3,4234.62,72.42,0.0,completed,12631.44
ORD-19420,CUST-3802,2026-08-07 12:00:00,PROD-679,Industrial,East,Supplier A,3,1419.84,394.73,0.0,completed,3864.79
ORD-19421,CUST-7739,2026-08-07 11:00:00,PROD-491,Electronics,East,Supplier A,2,4397.46,142.83,0.0,completed,8652.09
ORD-19422,CUST-2584,2026-08-07 13:00:00,PROD-999,Apparel,South,Supplier B,2,2703.42,528.94,0.0,completed,4877.9
ORD-19423,CUST-3170,2026-08-07 14:00:00,PROD-437,Apparel,North,Supplier B,2,1166.03,25.19,0.0,completed,2306.87
ORD-19424,CUST-4169,2026-08-07 12:00:00,PROD-607,Apparel,West,Supplier C,4,1045.3,82.34,0.0,completed,4098.86
ORD-19425,CUST-8251,2026-08-07 16:00:00,PROD-981,Electronics,East,Supplier C,2,4963.59,697.26,0.0,completed,9229.92
ORD-19426,CUST-9426,2026-08-07 09:00:00,PROD-894,HomeGoods,West,Supplier C,3,2685.66,575.74,0.0,completed,7481.24
ORD-19427,CUST-7932,2026-08-07 16:00:00,PROD-738,Industrial,East,Supplier D,4,1831.57,110.76,0.0,completed,7215.52
ORD-19428,CUST-1720,2026-08-07 16:00:00,PROD-939,Industrial,South,Supplier C,2,1026.15,63.56,0.0,completed,1988.74
ORD-19429,CUST-6659,2026-08-07 09:00:00,PROD-737,Electronics,West,Supplier A,4,1445.0,382.94,5397.06,cancelled,0.0
ORD-19430,CUST-8358,2026-08-07 11:00:00,PROD-777,HomeGoods,South,Supplier C,3,1080.42,225.11,0.0,completed,3016.15
ORD-19431,CUST-6672,2026-08-07 18:00:00,PROD-179,HomeGoods,West,Supplier D,3,564.85,55.08,0.0,completed,1639.47
ORD-19432,CUST-8510,2026-08-07 13:00:00,PROD-931,Apparel,East,Supplier C,1,2298.26,143.69,0.0,completed,2154.57
ORD-19433,CUST-5204,2026-08-07 08:00:00,PROD-488,HomeGoods,South,Supplier D,4,2786.75,274.65,0.0,completed,10872.35
ORD-19434,CUST-3258,2026-08-07 19:00:00,PROD-413,HomeGoods,West,Supplier C,1,3102.47,121.1,0.0,completed,2981.37
ORD-19435,CUST-9489,2026-08-07 15:00:00,PROD-934,Apparel,North,Supplier A,2,2159.98,254.85,0.0,completed,4065.11
ORD-19436,CUST-5524,2026-08-07 19:00:00,PROD-681,Industrial,West,Supplier C,1,1556.96,132.75,0.0,completed,1424.21
ORD-19437,CUST-3899,2026-08-07 11:00:00,PROD-593,Apparel,South,Supplier D,1,2040.0,186.84,0.0,completed,1853.16
ORD-19438,CUST-1401,2026-08-07 13:00:00,PROD-298,Apparel,West,Supplier A,4,2011.36,802.11,0.0,completed,7243.33
ORD-19439,CUST-3451,2026-08-07 11:00:00,PROD-191,HomeGoods,West,Supplier B,1,688.67,9.1,0.0,completed,679.57
ORD-19440,CUST-6357,2026-08-07 09:00:00,PROD-816,Electronics,North,Supplier C,1,808.31,70.29,0.0,completed,738.02
ORD-19441,CUST-1430,2026-08-07 17:00:00,PROD-597,HomeGoods,South,Supplier C,1,2602.95,201.33,0.0,completed,2401.62
ORD-19442,CUST-2103,2026-08-07 19:00:00,PROD-722,Apparel,West,Supplier A,1,4333.5,363.57,0.0,completed,3969.93
ORD-19443,CUST-2912,2026-08-07 18:00:00,PROD-466,HomeGoods,North,Supplier B,4,835.56,162.97,0.0,completed,3179.27
ORD-19444,CUST-4472,2026-08-07 10:00:00,PROD-494,Apparel,West,Supplier D,3,4726.55,609.38,0.0,completed,13570.27
ORD-19445,CUST-3250,2026-08-07 13:00:00,PROD-121,HomeGoods,West,Supplier D,2,3426.72,143.2,0.0,completed,6710.24
ORD-19446,CUST-7779,2026-08-07 20:00:00,PROD-905,Apparel,South,Supplier A,1,4041.88,155.47,0.0,completed,3886.41
ORD-19447,CUST-4659,2026-08-07 13:00:00,PROD-829,Apparel,West,Supplier A,2,2811.31,187.61,0.0,completed,5435.01
ORD-19448,CUST-2347,2026-08-07 12:00:00,PROD-197,Industrial,North,Supplier B,2,1104.55,111.0,0.0,completed,2098.1
ORD-19449,CUST-3230,2026-08-07 18:00:00,PROD-339,Apparel,North,Supplier D,4,3314.57,1126.59,0.0,completed,12131.69
ORD-19450,CUST-9198,2026-08-07 09:00:00,PROD-813,HomeGoods,East,Supplier D,2,4396.73,849.66,0.0,completed,7943.8
ORD-19451,CUST-5758,2026-08-07 19:00:00,PROD-120,Industrial,East,Supplier C,4,592.94,206.77,0.0,completed,2164.99
ORD-19452,CUST-4900,2026-08-07 18:00:00,PROD-243,Electronics,East,Supplier C,1,4961.53,432.65,0.0,completed,4528.88
ORD-19453,CUST-9528,2026-08-07 10:00:00,PROD-741,Industrial,South,Supplier C,1,3381.54,107.64,0.0,completed,3273.9
ORD-19454,CUST-3669,2026-08-07 08:00:00,PROD-345,Electronics,South,Supplier A,3,4291.77,1007.36,0.0,completed,11867.95
ORD-19455,CUST-5910,2026-08-07 09:00:00,PROD-655,HomeGoods,South,Supplier D,1,565.01,16.55,0.0,completed,548.46
ORD-19456,CUST-9067,2026-08-07 09:00:00,PROD-322,HomeGoods,North,Supplier D,1,3359.14,310.97,0.0,completed,3048.17
ORD-19457,CUST-9812,2026-08-07 19:00:00,PROD-350,Industrial,West,Supplier D,2,1154.0,160.92,0.0,completed,2147.08
ORD-19458,CUST-4012,2026-08-07 16:00:00,PROD-146,Industrial,South,Supplier D,2,2704.17,16.46,0.0,completed,5391.88
ORD-19459,CUST-5614,2026-08-07 14:00:00,PROD-901,Industrial,East,Supplier A,1,523.42,38.93,0.0,completed,484.49
ORD-19460,CUST-9942,2026-08-07 17:00:00,PROD-216,Apparel,South,Supplier D,1,2131.71,59.46,0.0,completed,2072.25
ORD-19461,CUST-9150,2026-08-07 10:00:00,PROD-244,Industrial,West,Supplier D,1,4623.15,397.63,0.0,completed,4225.52
ORD-19462,CUST-8239,2026-08-07 12:00:00,PROD-260,HomeGoods,West,Supplier B,4,4666.35,347.6,0.0,completed,18317.8
ORD-19463,CUST-8721,2026-08-07 09:00:00,PROD-891,HomeGoods,East,Supplier C,1,2453.38,73.78,0.0,completed,2379.6
ORD-19464,CUST-5923,2026-08-07 17:00:00,PROD-214,HomeGoods,West,Supplier A,3,3686.64,580.75,0.0,completed,10479.17
ORD-19465,CUST-6168,2026-08-07 13:00:00,PROD-251,Electronics,West,Supplier C,3,4934.56,805.42,0.0,completed,13998.26
ORD-19466,CUST-3206,2026-08-07 19:00:00,PROD-338,Apparel,East,Supplier B,4,4401.01,18.71,0.0,completed,17585.33
ORD-19467,CUST-8132,2026-08-07 12:00:00,PROD-139,Industrial,West,Supplier B,1,970.92,76.01,0.0,completed,894.91
ORD-19468,CUST-8872,2026-08-07 18:00:00,PROD-578,HomeGoods,South,Supplier C,1,3529.5,349.7,0.0,completed,3179.8
ORD-19469,CUST-8224,2026-08-07 18:00:00,PROD-580,Apparel,East,Supplier A,1,3391.39,13.38,0.0,completed,3378.01
ORD-19470,CUST-4098,2026-08-07 13:00:00,PROD-137,HomeGoods,North,Supplier C,3,3144.18,659.66,0.0,completed,8772.88
ORD-19471,CUST-5089,2026-08-07 14:00:00,PROD-571,Industrial,South,Supplier A,4,698.91,118.83,0.0,completed,2676.81
ORD-19472,CUST-7973,2026-08-07 17:00:00,PROD-462,HomeGoods,West,Supplier D,4,2684.8,300.74,0.0,completed,10438.46
ORD-19473,CUST-1341,2026-08-07 12:00:00,PROD-430,Industrial,East,Supplier D,1,4243.58,230.35,0.0,completed,4013.23
ORD-19474,CUST-5353,2026-08-07 11:00:00,PROD-391,Electronics,North,Supplier D,3,3467.08,583.29,0.0,completed,9817.95
ORD-19475,CUST-4539,2026-08-07 18:00:00,PROD-380,Electronics,South,Supplier B,4,3037.3,502.64,0.0,completed,11646.56
ORD-19476,CUST-3886,2026-08-07 17:00:00,PROD-826,HomeGoods,South,Supplier A,4,906.82,187.14,0.0,completed,3440.14
ORD-19477,CUST-9793,2026-08-07 11:00:00,PROD-561,HomeGoods,South,Supplier C,2,2970.2,128.78,0.0,completed,5811.62
ORD-19478,CUST-1154,2026-08-07 12:00:00,PROD-250,Apparel,West,Supplier B,4,4852.66,131.92,0.0,completed,19278.72
ORD-19479,CUST-5759,2026-08-07 18:00:00,PROD-324,Industrial,North,Supplier B,2,3130.8,417.51,0.0,completed,5844.09
ORD-19480,CUST-9283,2026-08-07 18:00:00,PROD-207,HomeGoods,South,Supplier A,1,3470.18,33.14,0.0,completed,3437.04
ORD-19481,CUST-7375,2026-08-07 13:00:00,PROD-545,Apparel,South,Supplier D,3,3039.67,568.22,0.0,completed,8550.79
ORD-19482,CUST-9644,2026-08-07 09:00:00,PROD-615,Industrial,South,Supplier C,2,4791.12,573.9,0.0,completed,9008.34
ORD-19483,CUST-4172,2026-08-07 20:00:00,PROD-643,HomeGoods,West,Supplier C,4,4449.24,898.74,0.0,completed,16898.22
ORD-19484,CUST-2409,2026-08-07 18:00:00,PROD-708,Electronics,South,Supplier A,2,4084.13,134.5,0.0,completed,8033.76
ORD-19485,CUST-2411,2026-08-07 12:00:00,PROD-647,Apparel,East,Supplier B,3,2090.52,115.0,0.0,completed,6156.56
ORD-19486,CUST-2626,2026-08-07 08:00:00,PROD-420,Electronics,East,Supplier D,2,1850.34,209.3,0.0,completed,3491.38
ORD-19487,CUST-3511,2026-08-07 16:00:00,PROD-916,HomeGoods,East,Supplier C,2,4008.35,186.26,0.0,completed,7830.44
ORD-19488,CUST-1774,2026-08-07 10:00:00,PROD-823,HomeGoods,South,Supplier C,3,2956.38,288.37,0.0,completed,8580.77
ORD-19489,CUST-9722,2026-08-07 12:00:00,PROD-926,Industrial,North,Supplier D,3,1893.36,430.62,0.0,completed,5249.46
ORD-19490,CUST-1591,2026-08-07 17:00:00,PROD-590,Apparel,West,Supplier A,1,1349.56,21.85,0.0,completed,1327.71
ORD-19491,CUST-8113,2026-08-07 16:00:00,PROD-268,Electronics,North,Supplier B,2,2000.33,13.05,0.0,completed,3987.61
ORD-19492,CUST-1324,2026-08-07 17:00:00,PROD-398,Electronics,West,Supplier D,1,4823.51,275.84,0.0,completed,4547.67
ORD-19493,CUST-7613,2026-08-07 16:00:00,PROD-572,HomeGoods,East,Supplier B,1,1326.53,69.01,0.0,completed,1257.52
ORD-19494,CUST-1784,2026-08-08 14:00:00,PROD-931,Electronics,East,Supplier D,4,4590.77,1434.7,0.0,completed,16928.38
ORD-19495,CUST-6161,2026-08-08 12:00:00,PROD-316,Apparel,South,Supplier C,4,1992.99,733.08,0.0,completed,7238.88
ORD-19496,CUST-7414,2026-08-08 18:00:00,PROD-859,Apparel,East,Supplier D,4,1903.79,118.97,0.0,completed,7496.19
ORD-19497,CUST-8145,2026-08-08 10:00:00,PROD-330,HomeGoods,East,Supplier B,3,605.1,47.91,0.0,completed,1767.39
ORD-19498,CUST-6776,2026-08-08 18:00:00,PROD-277,Industrial,West,Supplier D,2,2043.41,166.64,0.0,completed,3920.18
ORD-19499,CUST-8966,2026-08-08 16:00:00,PROD-780,Apparel,East,Supplier A,1,1330.05,57.05,0.0,completed,1273.0
ORD-19500,CUST-3213,2026-08-08 14:00:00,PROD-508,Industrial,East,Supplier C,3,1520.91,125.1,0.0,completed,4437.63
ORD-19501,CUST-3157,2026-08-08 17:00:00,PROD-369,Industrial,West,Supplier B,3,3578.44,488.09,0.0,completed,10247.23
ORD-19502,CUST-7557,2026-08-08 19:00:00,PROD-547,HomeGoods,North,Supplier C,1,2135.15,49.23,0.0,completed,2085.92
ORD-19503,CUST-3056,2026-08-08 20:00:00,PROD-958,Industrial,North,Supplier C,1,3672.52,245.22,0.0,completed,3427.3
ORD-19504,CUST-5478,2026-08-08 17:00:00,PROD-292,Apparel,West,Supplier D,4,4751.43,1894.98,0.0,completed,17110.74
ORD-19505,CUST-9525,2026-08-08 18:00:00,PROD-878,Apparel,West,Supplier D,4,1937.15,645.54,0.0,completed,7103.06
ORD-19506,CUST-8165,2026-08-08 13:00:00,PROD-505,HomeGoods,North,Supplier A,1,4015.31,213.64,0.0,completed,3801.67
ORD-19507,CUST-2049,2026-08-08 15:00:00,PROD-203,Electronics,West,Supplier D,4,4889.64,905.9,0.0,completed,18652.66
ORD-19508,CUST-7090,2026-08-08 10:00:00,PROD-157,Industrial,East,Supplier D,2,624.38,68.72,0.0,completed,1180.04
ORD-19509,CUST-3335,2026-08-08 15:00:00,PROD-785,Apparel,South,Supplier C,3,3010.42,797.75,0.0,completed,8233.51
ORD-19510,CUST-8002,2026-08-08 10:00:00,PROD-100,Apparel,North,Supplier C,4,550.29,147.93,0.0,completed,2053.23
ORD-19511,CUST-7441,2026-08-08 13:00:00,PROD-115,Apparel,East,Supplier D,4,3883.31,1248.76,0.0,completed,14284.48
ORD-19512,CUST-2630,2026-08-08 16:00:00,PROD-971,Electronics,East,Supplier D,2,893.91,34.83,0.0,completed,1752.99
ORD-19513,CUST-2007,2026-08-08 15:00:00,PROD-448,Industrial,South,Supplier D,2,3025.31,18.34,0.0,completed,6032.28
ORD-19514,CUST-1615,2026-08-08 10:00:00,PROD-176,Electronics,North,Supplier D,4,4532.76,1320.66,0.0,completed,16810.38
ORD-19515,CUST-4176,2026-08-08 16:00:00,PROD-754,Electronics,East,Supplier A,1,3103.77,245.45,0.0,completed,2858.32
ORD-19516,CUST-7905,2026-08-08 16:00:00,PROD-733,Apparel,South,Supplier D,4,2356.98,281.85,0.0,completed,9146.07
ORD-19517,CUST-6463,2026-08-08 18:00:00,PROD-130,Apparel,West,Supplier C,2,3279.87,364.85,0.0,completed,6194.89
ORD-19518,CUST-1949,2026-08-08 17:00:00,PROD-271,Industrial,West,Supplier B,1,2548.46,22.75,0.0,completed,2525.71
ORD-19519,CUST-7239,2026-08-08 08:00:00,PROD-307,Industrial,North,Supplier C,2,4325.01,243.24,0.0,completed,8406.78
ORD-19520,CUST-7941,2026-08-08 10:00:00,PROD-657,Apparel,South,Supplier D,1,2595.6,58.87,0.0,completed,2536.73
ORD-19521,CUST-8381,2026-08-08 08:00:00,PROD-384,Apparel,East,Supplier A,4,2418.9,930.07,0.0,completed,8745.53
ORD-19522,CUST-5392,2026-08-08 09:00:00,PROD-669,Industrial,East,Supplier B,4,3699.96,510.97,0.0,completed,14288.87
ORD-19523,CUST-9208,2026-08-08 15:00:00,PROD-722,Apparel,East,Supplier A,4,1454.78,21.51,0.0,completed,5797.61
ORD-19524,CUST-8787,2026-08-08 10:00:00,PROD-271,Industrial,East,Supplier B,4,3230.96,581.55,0.0,completed,12342.29
ORD-19525,CUST-9524,2026-08-08 11:00:00,PROD-412,Industrial,South,Supplier D,1,1155.48,20.64,0.0,completed,1134.84
ORD-19526,CUST-6779,2026-08-08 16:00:00,PROD-389,Electronics,East,Supplier C,2,3885.33,613.35,0.0,completed,7157.31
ORD-19527,CUST-3655,2026-08-08 08:00:00,PROD-276,Electronics,North,Supplier D,3,3125.57,835.33,0.0,completed,8541.38
ORD-19528,CUST-8586,2026-08-08 16:00:00,PROD-260,Apparel,East,Supplier C,2,3109.3,260.36,0.0,completed,5958.24
ORD-19529,CUST-3065,2026-08-08 20:00:00,PROD-649,Industrial,North,Supplier B,2,3564.99,80.08,0.0,completed,7049.9
ORD-19530,CUST-2904,2026-08-08 18:00:00,PROD-604,Electronics,North,Supplier C,2,3490.41,112.56,0.0,completed,6868.26
