shipment_id,order_id,supplier_id,warehouse,promised_date,delivery_date,fill_rate,delay_days,status
SHIP-60255,ORD-20255,Supplier C,WH-Southern,2026-08-15,2026-08-15,92.0,0,delivered
SHIP-60256,ORD-20256,Supplier A,WH-Midwest,2026-08-15,2026-08-15,95.2,0,delivered
SHIP-60257,ORD-20257,Supplier B,WH-Southern,2026-08-15,2026-08-16,94.4,1,delayed
SHIP-60258,ORD-20258,Supplier D,WH-Midwest,2026-08-15,2026-08-15,94.8,0,delivered
SHIP-60259,ORD-20259,Supplier C,WH-Midwest,2026-08-15,2026-08-15,98.3,0,delivered
SHIP-60260,ORD-20260,Supplier B,WH-Midwest,2026-08-15,2026-08-15,96.0,0,delivered
SHIP-60261,ORD-20261,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,92.6,0,delivered
SHIP-60262,ORD-20262,Supplier A,WH-Atlantic,2026-08-15,2026-08-19,74.0,4,delayed
SHIP-60263,ORD-20263,Supplier A,WH-Pacific,2026-08-15,2026-08-15,97.4,0,delivered
SHIP-60264,ORD-20264,Supplier A,WH-Southern,2026-08-15,2026-08-23,67.5,8,delayed
SHIP-60265,ORD-20265,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,98.0,0,delivered
SHIP-60266,ORD-20266,Supplier A,WH-Midwest,2026-08-15,2026-08-15,96.4,0,delivered
SHIP-60267,ORD-20267,Supplier C,WH-Pacific,2026-08-15,2026-08-15,97.8,0,delivered
SHIP-60268,ORD-20268,Supplier C,WH-Southern,2026-08-15,2026-08-15,93.2,0,delivered
SHIP-60269,ORD-20269,Supplier D,WH-Midwest,2026-08-15,2026-08-15,94.9,0,delivered
SHIP-60270,ORD-20270,Supplier D,WH-Midwest,2026-08-15,2026-08-16,98.7,1,delayed
SHIP-60271,ORD-20271,Supplier C,WH-Pacific,2026-08-15,2026-08-15,98.3,0,delivered
SHIP-60272,ORD-20272,Supplier A,WH-Pacific,2026-08-15,2026-08-15,98.1,0,delivered
SHIP-60273,ORD-20273,Supplier A,WH-Midwest,2026-08-15,2026-08-23,70.2,8,delayed
SHIP-60274,ORD-20274,Supplier B,WH-Southern,2026-08-15,2026-08-15,99.1,0,delivered
SHIP-60275,ORD-20275,Supplier B,WH-Southern,2026-08-15,2026-08-15,93.9,0,delivered
SHIP-60276,ORD-20276,Supplier C,WH-Pacific,2026-08-15,2026-08-15,92.5,0,delivered
SHIP-60277,ORD-20277,Supplier A,WH-Pacific,2026-08-15,2026-08-15,93.8,0,delivered
SHIP-60278,ORD-20278,Supplier C,WH-Southern,2026-08-15,2026-08-15,97.0,0,delivered
SHIP-60279,ORD-20279,Supplier D,WH-Midwest,2026-08-15,2026-08-15,95.8,0,delivered
SHIP-60280,ORD-20280,Supplier D,WH-Pacific,2026-08-15,2026-08-15,95.0,0,delivered
SHIP-60281,ORD-20281,Supplier D,WH-Southern,2026-08-15,2026-08-15,95.3,0,delivered
SHIP-60282,ORD-20282,Supplier D,WH-Pacific,2026-08-15,2026-08-15,94.1,0,delivered
SHIP-60283,ORD-20283,Supplier A,WH-Midwest,2026-08-15,2026-08-15,97.9,0,delivered
SHIP-60284,ORD-20284,Supplier C,WH-Midwest,2026-08-15,2026-08-17,92.9,2,delayed
SHIP-60285,ORD-20285,Supplier D,WH-Midwest,2026-08-15,2026-08-15,98.2,0,delivered
SHIP-60286,ORD-20286,Supplier C,WH-Midwest,2026-08-15,2026-08-15,93.0,0,delivered
SHIP-60287,ORD-20287,Supplier D,WH-Pacific,2026-08-15,2026-08-15,96.7,0,delivered
SHIP-60288,ORD-20288,Supplier B,WH-Pacific,2026-08-15,2026-08-15,96.4,0,delivered
SHIP-60289,ORD-20289,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,94.6,0,delivered
SHIP-60290,ORD-20290,Supplier B,WH-Pacific,2026-08-15,2026-08-15,94.5,0,delivered
SHIP-60291,ORD-20291,Supplier A,WH-Midwest,2026-08-15,2026-08-15,92.9,0,delivered
SHIP-60292,ORD-20292,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,99.3,0,delivered
SHIP-60293,ORD-20293,Supplier B,WH-Pacific,2026-08-15,2026-08-17,96.6,2,delayed
SHIP-60294,ORD-20294,Supplier D,WH-Midwest,2026-08-15,2026-08-15,98.2,0,delivered
SHIP-60295,ORD-20295,Supplier D,WH-Southern,2026-08-15,2026-08-15,92.2,0,delivered
SHIP-60296,ORD-20296,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,98.2,0,delivered
SHIP-60297,ORD-20297,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,96.7,0,delivered
SHIP-60298,ORD-20298,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,92.6,0,delivered
SHIP-60299,ORD-20299,Supplier B,WH-Southern,2026-08-15,2026-08-15,94.7,0,delivered
SHIP-60300,ORD-20300,Supplier A,WH-Atlantic,2026-08-15,2026-08-15,94.9,0,delivered
SHIP-60301,ORD-20301,Supplier A,WH-Pacific,2026-08-15,2026-08-15,92.4,0,delivered
SHIP-60302,ORD-20302,Supplier B,WH-Pacific,2026-08-15,2026-08-15,93.8,0,delivered
SHIP-60303,ORD-20303,Supplier D,WH-Southern,2026-08-15,2026-08-15,98.6,0,delivered
SHIP-60304,ORD-20304,Supplier A,WH-Midwest,2026-08-15,2026-08-23,65.3,8,delayed
SHIP-60305,ORD-20305,Supplier D,WH-Midwest,2026-08-15,2026-08-15,98.0,0,delivered
SHIP-60306,ORD-20306,Supplier D,WH-Pacific,2026-08-15,2026-08-15,97.0,0,delivered
SHIP-60307,ORD-20307,Supplier D,WH-Midwest,2026-08-15,2026-08-15,94.8,0,delivered
SHIP-60308,ORD-20308,Supplier B,WH-Pacific,2026-08-15,2026-08-16,94.4,1,delayed
SHIP-60309,ORD-20309,Supplier A,WH-Southern,2026-08-15,2026-08-15,97.8,0,delivered
SHIP-60310,ORD-20310,Supplier B,WH-Midwest,2026-08-15,2026-08-15,99.0,0,delivered
SHIP-60311,ORD-20311,Supplier B,WH-Southern,2026-08-15,2026-08-15,97.6,0,delivered
SHIP-60312,ORD-20312,Supplier A,WH-Atlantic,2026-08-15,2026-08-15,98.3,0,delivered
SHIP-60313,ORD-20313,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,98.6,0,delivered
SHIP-60314,ORD-20314,Supplier A,WH-Pacific,2026-08-15,2026-08-15,95.3,0,delivered
SHIP-60315,ORD-20315,Supplier A,WH-Pacific,2026-08-15,2026-08-15,95.4,0,delivered
SHIP-60316,ORD-20316,Supplier A,WH-Pacific,2026-08-15,2026-08-15,95.1,0,delivered
SHIP-60317,ORD-20317,Supplier B,WH-Midwest,2026-08-15,2026-08-15,94.2,0,delivered
SHIP-60318,ORD-20318,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,98.9,0,delivered
SHIP-60319,ORD-20319,Supplier C,WH-Midwest,2026-08-15,2026-08-15,98.9,0,delivered
SHIP-60320,ORD-20320,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,93.1,0,delivered
SHIP-60321,ORD-20321,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,92.2,0,delivered
SHIP-60322,ORD-20322,Supplier C,WH-Southern,2026-08-15,2026-08-15,96.9,0,delivered
SHIP-60323,ORD-20323,Supplier A,WH-Pacific,2026-08-15,2026-08-19,59.2,4,delayed
SHIP-60324,ORD-20324,Supplier A,WH-Southern,2026-08-15,2026-08-15,95.5,0,delivered
SHIP-60325,ORD-20325,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,99.3,0,delivered
SHIP-60326,ORD-20326,Supplier B,WH-Southern,2026-08-15,2026-08-15,96.7,0,delivered
SHIP-60327,ORD-20327,Supplier C,WH-Pacific,2026-08-15,2026-08-15,97.6,0,delivered
SHIP-60328,ORD-20328,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,93.5,0,delivered
SHIP-60329,ORD-20329,Supplier A,WH-Pacific,2026-08-15,2026-08-23,61.1,8,delayed
SHIP-60330,ORD-20330,Supplier B,WH-Pacific,2026-08-15,2026-08-15,93.2,0,delivered
SHIP-60331,ORD-20331,Supplier D,WH-Pacific,2026-08-15,2026-08-15,96.9,0,delivered
SHIP-60332,ORD-20332,Supplier C,WH-Pacific,2026-08-15,2026-08-16,92.9,1,delayed
SHIP-60333,ORD-20333,Supplier B,WH-Midwest,2026-08-15,2026-08-15,93.8,0,delivered
SHIP-60334,ORD-20334,Supplier A,WH-Southern,2026-08-15,2026-08-23,71.6,8,delayed
SHIP-60335,ORD-20335,Supplier C,WH-Pacific,2026-08-15,2026-08-15,92.8,0,delivered
SHIP-60336,ORD-20336,Supplier B,WH-Midwest,2026-08-15,2026-08-15,93.9,0,delivered
SHIP-60337,ORD-20337,Supplier A,WH-Atlantic,2026-08-15,2026-08-15,98.4,0,delivered
SHIP-60338,ORD-20338,Supplier B,WH-Pacific,2026-08-15,2026-08-15,93.5,0,delivered
SHIP-60339,ORD-20339,Supplier D,WH-Southern,2026-08-15,2026-08-15,95.0,0,delivered
SHIP-60340,ORD-20340,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,97.3,0,delivered
SHIP-60341,ORD-20341,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,96.6,0,delivered
SHIP-60342,ORD-20342,Supplier D,WH-Pacific,2026-08-15,2026-08-15,94.0,0,delivered
SHIP-60343,ORD-20343,Supplier D,WH-Midwest,2026-08-15,2026-08-15,93.0,0,delivered
SHIP-60344,ORD-20344,Supplier A,WH-Southern,2026-08-15,2026-08-15,95.0,0,delivered
SHIP-60345,ORD-20345,Supplier A,WH-Southern,2026-08-15,2026-08-17,94.4,2,delayed
SHIP-60346,ORD-20346,Supplier A,WH-Midwest,2026-08-15,2026-08-18,63.0,3,delayed
SHIP-60347,ORD-20347,Supplier C,WH-Midwest,2026-08-15,2026-08-15,96.6,0,delivered
SHIP-60348,ORD-20348,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,94.6,0,delivered
SHIP-60349,ORD-20349,Supplier A,WH-Pacific,2026-08-15,2026-08-15,95.6,0,delivered
SHIP-60350,ORD-20350,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,98.5,0,delivered
SHIP-60351,ORD-20351,Supplier B,WH-Atlantic,2026-08-15,2026-08-15,97.0,0,delivered
SHIP-60352,ORD-20352,Supplier D,WH-Midwest,2026-08-15,2026-08-15,97.2,0,delivered
SHIP-60353,ORD-20353,Supplier A,WH-Pacific,2026-08-15,2026-08-15,98.5,0,delivered
SHIP-60354,ORD-20354,Supplier C,WH-Midwest,2026-08-15,2026-08-15,97.0,0,delivered
SHIP-60355,ORD-20355,Supplier B,WH-Southern,2026-08-15,2026-08-16,98.9,1,delayed
SHIP-60356,ORD-20356,Supplier D,WH-Pacific,2026-08-15,2026-08-15,99.3,0,delivered
SHIP-60357,ORD-20357,Supplier D,WH-Atlantic,2026-08-15,2026-08-15,95.3,0,delivered
SHIP-60358,ORD-20358,Supplier D,WH-Southern,2026-08-15,2026-08-15,92.1,0,delivered
SHIP-60359,ORD-20359,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,94.6,0,delivered
SHIP-60360,ORD-20360,Supplier D,WH-Midwest,2026-08-15,2026-08-15,98.2,0,delivered
SHIP-60361,ORD-20361,Supplier D,WH-Midwest,2026-08-15,2026-08-15,99.3,0,delivered
SHIP-60362,ORD-20362,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,96.4,0,delivered
SHIP-60363,ORD-20363,Supplier B,WH-Southern,2026-08-15,2026-08-15,93.5,0,delivered
SHIP-60364,ORD-20364,Supplier C,WH-Midwest,2026-08-15,2026-08-15,94.7,0,delivered
SHIP-60365,ORD-20365,Supplier D,WH-Midwest,2026-08-15,2026-08-15,97.4,0,delivered
SHIP-60366,ORD-20366,Supplier A,WH-Midwest,2026-08-15,2026-08-15,98.7,0,delivered
SHIP-60367,ORD-20367,Supplier C,WH-Atlantic,2026-08-15,2026-08-15,98.1,0,delivered
SHIP-60368,ORD-20368,Supplier A,WH-Midwest,2026-08-16,2026-08-16,96.8,0,delivered
SHIP-60369,ORD-20369,Supplier C,WH-Southern,2026-08-16,2026-08-16,92.1,0,delivered
SHIP-60370,ORD-20370,Supplier B,WH-Pacific,2026-08-16,2026-08-16,97.5,0,delivered
SHIP-60371,ORD-20371,Supplier B,WH-Southern,2026-08-16,2026-08-17,98.0,1,delayed
SHIP-60372,ORD-20372,Supplier B,WH-Pacific,2026-08-16,2026-08-17,95.6,1,delayed
SHIP-60373,ORD-20373,Supplier C,WH-Atlantic,2026-08-16,2026-08-18,95.4,2,delayed
SHIP-60374,ORD-20374,Supplier B,WH-Atlantic,2026-08-16,2026-08-17,97.5,1,delayed
SHIP-60375,ORD-20375,Supplier B,WH-Southern,2026-08-16,2026-08-16,97.3,0,delivered
SHIP-60376,ORD-20376,Supplier C,WH-Midwest,2026-08-16,2026-08-16,93.4,0,delivered
SHIP-60377,ORD-20377,Supplier C,WH-Southern,2026-08-16,2026-08-16,92.3,0,delivered
SHIP-60378,ORD-20378,Supplier B,WH-Pacific,2026-08-16,2026-08-16,97.7,0,delivered
SHIP-60379,ORD-20379,Supplier D,WH-Pacific,2026-08-16,2026-08-16,95.5,0,delivered
SHIP-60380,ORD-20380,Supplier B,WH-Pacific,2026-08-16,2026-08-16,98.9,0,delivered
SHIP-60381,ORD-20381,Supplier C,WH-Midwest,2026-08-16,2026-08-16,95.5,0,delivered
SHIP-60382,ORD-20382,Supplier D,WH-Atlantic,2026-08-16,2026-08-17,94.3,1,delayed
SHIP-60383,ORD-20383,Supplier D,WH-Pacific,2026-08-16,2026-08-16,98.3,0,delivered
SHIP-60384,ORD-20384,Supplier D,WH-Pacific,2026-08-16,2026-08-16,98.5,0,delivered
SHIP-60385,ORD-20385,Supplier D,WH-Midwest,2026-08-16,2026-08-16,97.9,0,delivered
SHIP-60386,ORD-20386,Supplier A,WH-Pacific,2026-08-16,2026-08-17,95.7,1,delayed
SHIP-60387,ORD-20387,Supplier A,WH-Midwest,2026-08-16,2026-08-16,94.6,0,delivered
SHIP-60388,ORD-20388,Supplier C,WH-Pacific,2026-08-16,2026-08-16,97.2,0,delivered
SHIP-60389,ORD-20389,Supplier D,WH-Midwest,2026-08-16,2026-08-16,98.9,0,delivered
SHIP-60390,ORD-20390,Supplier A,WH-Atlantic,2026-08-16,2026-08-21,64.1,5,delayed
SHIP-60391,ORD-20391,Supplier B,WH-Southern,2026-08-16,2026-08-16,95.9,0,delivered
SHIP-60392,ORD-20392,Supplier D,WH-Midwest,2026-08-16,2026-08-16,97.3,0,delivered
SHIP-60393,ORD-20393,Supplier D,WH-Atlantic,2026-08-16,2026-08-17,95.3,1,delayed
SHIP-60394,ORD-20394,Supplier C,WH-Pacific,2026-08-16,2026-08-16,93.7,0,delivered
SHIP-60395,ORD-20395,Supplier D,WH-Pacific,2026-08-16,2026-08-16,99.2,0,delivered
SHIP-60396,ORD-20396,Supplier C,WH-Midwest,2026-08-16,2026-08-16,95.2,0,delivered
SHIP-60397,ORD-20397,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,95.5,0,delivered
SHIP-60398,ORD-20398,Supplier C,WH-Pacific,2026-08-16,2026-08-16,92.1,0,delivered
SHIP-60399,ORD-20399,Supplier D,WH-Southern,2026-08-16,2026-08-16,93.9,0,delivered
SHIP-60400,ORD-20400,Supplier B,WH-Pacific,2026-08-16,2026-08-16,93.8,0,delivered
SHIP-60401,ORD-20401,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,99.3,0,delivered
SHIP-60402,ORD-20402,Supplier A,WH-Pacific,2026-08-16,2026-08-22,70.4,6,delayed
SHIP-60403,ORD-20403,Supplier A,WH-Midwest,2026-08-16,2026-08-16,96.1,0,delivered
SHIP-60404,ORD-20404,Supplier A,WH-Southern,2026-08-16,2026-08-18,99.2,2,delayed
SHIP-60405,ORD-20405,Supplier A,WH-Midwest,2026-08-16,2026-08-16,99.4,0,delivered
SHIP-60406,ORD-20406,Supplier D,WH-Southern,2026-08-16,2026-08-16,93.8,0,delivered
SHIP-60407,ORD-20407,Supplier A,WH-Southern,2026-08-16,2026-08-22,69.3,6,delayed
SHIP-60408,ORD-20408,Supplier B,WH-Midwest,2026-08-16,2026-08-16,97.5,0,delivered
SHIP-60409,ORD-20409,Supplier D,WH-Southern,2026-08-16,2026-08-18,97.3,2,delayed
SHIP-60410,ORD-20410,Supplier D,WH-Pacific,2026-08-16,2026-08-16,94.8,0,delivered
SHIP-60411,ORD-20411,Supplier D,WH-Midwest,2026-08-16,2026-08-16,99.5,0,delivered
SHIP-60412,ORD-20412,Supplier C,WH-Southern,2026-08-16,2026-08-16,99.2,0,delivered
SHIP-60413,ORD-20413,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,96.3,0,delivered
SHIP-60414,ORD-20414,Supplier B,WH-Midwest,2026-08-16,2026-08-16,93.6,0,delivered
SHIP-60415,ORD-20415,Supplier D,WH-Southern,2026-08-16,2026-08-16,93.6,0,delivered
SHIP-60416,ORD-20416,Supplier B,WH-Pacific,2026-08-16,2026-08-16,93.3,0,delivered
SHIP-60417,ORD-20417,Supplier C,WH-Southern,2026-08-16,2026-08-16,93.9,0,delivered
SHIP-60418,ORD-20418,Supplier D,WH-Pacific,2026-08-16,2026-08-16,95.6,0,delivered
SHIP-60419,ORD-20419,Supplier C,WH-Southern,2026-08-16,2026-08-16,93.7,0,delivered
SHIP-60420,ORD-20420,Supplier D,WH-Southern,2026-08-16,2026-08-18,97.8,2,delayed
SHIP-60421,ORD-20421,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,95.1,0,delivered
SHIP-60422,ORD-20422,Supplier A,WH-Southern,2026-08-16,2026-08-20,65.4,4,delayed
SHIP-60423,ORD-20423,Supplier A,WH-Pacific,2026-08-16,2026-08-16,95.9,0,delivered
SHIP-60424,ORD-20424,Supplier D,WH-Pacific,2026-08-16,2026-08-16,98.4,0,delivered
SHIP-60425,ORD-20425,Supplier A,WH-Midwest,2026-08-16,2026-08-16,92.9,0,delivered
SHIP-60426,ORD-20426,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,98.2,0,delivered
SHIP-60427,ORD-20427,Supplier B,WH-Southern,2026-08-16,2026-08-16,93.1,0,delivered
SHIP-60428,ORD-20428,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,99.5,0,delivered
SHIP-60429,ORD-20429,Supplier A,WH-Atlantic,2026-08-16,2026-08-24,68.8,8,delayed
SHIP-60430,ORD-20430,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,94.9,0,delivered
SHIP-60431,ORD-20431,Supplier B,WH-Pacific,2026-08-16,2026-08-16,94.8,0,delivered
SHIP-60432,ORD-20432,Supplier C,WH-Midwest,2026-08-16,2026-08-16,98.6,0,delivered
SHIP-60433,ORD-20433,Supplier D,WH-Atlantic,2026-08-16,2026-08-16,93.3,0,delivered
SHIP-60434,ORD-20434,Supplier B,WH-Pacific,2026-08-16,2026-08-16,92.0,0,delivered
SHIP-60435,ORD-20435,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,94.2,0,delivered
SHIP-60436,ORD-20436,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,95.3,0,delivered
SHIP-60437,ORD-20437,Supplier A,WH-Midwest,2026-08-16,2026-08-16,97.9,0,delivered
SHIP-60438,ORD-20438,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,98.0,0,delivered
SHIP-60439,ORD-20439,Supplier A,WH-Midwest,2026-08-16,2026-08-19,60.3,3,delayed
SHIP-60440,ORD-20440,Supplier B,WH-Pacific,2026-08-16,2026-08-16,93.1,0,delivered
SHIP-60441,ORD-20441,Supplier C,WH-Midwest,2026-08-16,2026-08-16,95.5,0,delivered
SHIP-60442,ORD-20442,Supplier C,WH-Southern,2026-08-16,2026-08-16,94.3,0,delivered
SHIP-60443,ORD-20443,Supplier A,WH-Midwest,2026-08-16,2026-08-16,97.4,0,delivered
SHIP-60444,ORD-20444,Supplier B,WH-Southern,2026-08-16,2026-08-16,97.2,0,delivered
SHIP-60445,ORD-20445,Supplier D,WH-Midwest,2026-08-16,2026-08-18,97.5,2,delayed
SHIP-60446,ORD-20446,Supplier C,WH-Southern,2026-08-16,2026-08-16,97.8,0,delivered
SHIP-60447,ORD-20447,Supplier A,WH-Midwest,2026-08-16,2026-08-16,96.3,0,delivered
SHIP-60448,ORD-20448,Supplier D,WH-Midwest,2026-08-16,2026-08-16,98.6,0,delivered
SHIP-60449,ORD-20449,Supplier C,WH-Pacific,2026-08-16,2026-08-16,97.8,0,delivered
SHIP-60450,ORD-20450,Supplier A,WH-Midwest,2026-08-16,2026-08-21,59.3,5,delayed
SHIP-60451,ORD-20451,Supplier B,WH-Southern,2026-08-16,2026-08-16,98.4,0,delivered
SHIP-60452,ORD-20452,Supplier B,WH-Pacific,2026-08-16,2026-08-16,95.8,0,delivered
SHIP-60453,ORD-20453,Supplier B,WH-Midwest,2026-08-16,2026-08-16,95.0,0,delivered
SHIP-60454,ORD-20454,Supplier D,WH-Pacific,2026-08-16,2026-08-16,95.0,0,delivered
SHIP-60455,ORD-20455,Supplier A,WH-Atlantic,2026-08-16,2026-08-17,96.9,1,delayed
SHIP-60456,ORD-20456,Supplier C,WH-Midwest,2026-08-16,2026-08-16,93.0,0,delivered
SHIP-60457,ORD-20457,Supplier D,WH-Pacific,2026-08-16,2026-08-16,99.1,0,delivered
SHIP-60458,ORD-20458,Supplier D,WH-Pacific,2026-08-16,2026-08-18,95.6,2,delayed
SHIP-60459,ORD-20459,Supplier D,WH-Southern,2026-08-16,2026-08-17,95.1,1,delayed
SHIP-60460,ORD-20460,Supplier C,WH-Southern,2026-08-16,2026-08-16,94.8,0,delivered
SHIP-60461,ORD-20461,Supplier A,WH-Pacific,2026-08-16,2026-08-21,60.1,5,delayed
SHIP-60462,ORD-20462,Supplier D,WH-Southern,2026-08-16,2026-08-16,96.2,0,delivered
SHIP-60463,ORD-20463,Supplier C,WH-Southern,2026-08-16,2026-08-16,92.9,0,delivered
SHIP-60464,ORD-20464,Supplier D,WH-Atlantic,2026-08-16,2026-08-16,96.6,0,delivered
SHIP-60465,ORD-20465,Supplier D,WH-Southern,2026-08-16,2026-08-17,93.5,1,delayed
SHIP-60466,ORD-20466,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,92.4,0,delivered
SHIP-60467,ORD-20467,Supplier C,WH-Southern,2026-08-16,2026-08-16,96.8,0,delivered
SHIP-60468,ORD-20468,Supplier C,WH-Southern,2026-08-16,2026-08-16,98.2,0,delivered
SHIP-60469,ORD-20469,Supplier A,WH-Southern,2026-08-16,2026-08-21,68.1,5,delayed
SHIP-60470,ORD-20470,Supplier C,WH-Southern,2026-08-16,2026-08-16,97.4,0,delivered
SHIP-60471,ORD-20471,Supplier B,WH-Pacific,2026-08-16,2026-08-17,94.9,1,delayed
SHIP-60472,ORD-20472,Supplier A,WH-Pacific,2026-08-16,2026-08-23,60.2,7,delayed
SHIP-60473,ORD-20473,Supplier D,WH-Pacific,2026-08-16,2026-08-16,96.5,0,delivered
SHIP-60474,ORD-20474,Supplier B,WH-Midwest,2026-08-16,2026-08-17,96.4,1,delayed
SHIP-60475,ORD-20475,Supplier B,WH-Pacific,2026-08-16,2026-08-17,99.4,1,delayed
SHIP-60476,ORD-20476,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,98.4,0,delivered
SHIP-60477,ORD-20477,Supplier A,WH-Pacific,2026-08-16,2026-08-16,97.1,0,delivered
SHIP-60478,ORD-20478,Supplier C,WH-Southern,2026-08-16,2026-08-16,94.3,0,delivered
SHIP-60479,ORD-20479,Supplier C,WH-Pacific,2026-08-16,2026-08-17,98.9,1,delayed
SHIP-60480,ORD-20480,Supplier B,WH-Southern,2026-08-16,2026-08-16,96.9,0,delivered
SHIP-60481,ORD-20481,Supplier A,WH-Pacific,2026-08-16,2026-08-16,92.6,0,delivered
SHIP-60482,ORD-20482,Supplier A,WH-Pacific,2026-08-16,2026-08-17,94.5,1,delayed
SHIP-60483,ORD-20483,Supplier C,WH-Midwest,2026-08-16,2026-08-16,95.6,0,delivered
SHIP-60484,ORD-20484,Supplier D,WH-Southern,2026-08-16,2026-08-16,99.0,0,delivered
SHIP-60485,ORD-20485,Supplier B,WH-Midwest,2026-08-16,2026-08-16,93.2,0,delivered
SHIP-60486,ORD-20486,Supplier D,WH-Pacific,2026-08-16,2026-08-16,98.4,0,delivered
SHIP-60487,ORD-20487,Supplier A,WH-Midwest,2026-08-16,2026-08-16,98.4,0,delivered
SHIP-60488,ORD-20488,Supplier B,WH-Midwest,2026-08-16,2026-08-16,96.0,0,delivered
SHIP-60489,ORD-20489,Supplier A,WH-Atlantic,2026-08-16,2026-08-21,71.5,5,delayed
SHIP-60490,ORD-20490,Supplier C,WH-Atlantic,2026-08-16,2026-08-16,94.4,0,delivered
SHIP-60491,ORD-20491,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,92.3,0,delivered
SHIP-60492,ORD-20492,Supplier D,WH-Atlantic,2026-08-16,2026-08-16,97.3,0,delivered
SHIP-60493,ORD-20493,Supplier A,WH-Pacific,2026-08-16,2026-08-16,95.0,0,delivered
SHIP-60494,ORD-20494,Supplier C,WH-Atlantic,2026-08-16,2026-08-16,96.0,0,delivered
SHIP-60495,ORD-20495,Supplier B,WH-Pacific,2026-08-16,2026-08-16,97.5,0,delivered
SHIP-60496,ORD-20496,Supplier A,WH-Atlantic,2026-08-16,2026-08-24,73.4,8,delayed
SHIP-60497,ORD-20497,Supplier A,WH-Southern,2026-08-16,2026-08-16,94.1,0,delivered
SHIP-60498,ORD-20498,Supplier A,WH-Southern,2026-08-16,2026-08-16,93.2,0,delivered
SHIP-60499,ORD-20499,Supplier B,WH-Atlantic,2026-08-16,2026-08-16,98.6,0,delivered
SHIP-60500,ORD-20500,Supplier B,WH-Pacific,2026-08-16,2026-08-16,94.5,0,delivered
SHIP-60501,ORD-20501,Supplier B,WH-Midwest,2026-08-16,2026-08-16,98.0,0,delivered
SHIP-60502,ORD-20502,Supplier A,WH-Atlantic,2026-08-16,2026-08-16,95.8,0,delivered
SHIP-60503,ORD-20503,Supplier B,WH-Midwest,2026-08-16,2026-08-16,95.6,0,delivered
SHIP-60504,ORD-20504,Supplier B,WH-Southern,2026-08-16,2026-08-16,93.8,0,delivered
SHIP-60505,ORD-20505,Supplier B,WH-Midwest,2026-08-16,2026-08-16,94.0,0,delivered
SHIP-60506,ORD-20506,Supplier C,WH-Pacific,2026-08-16,2026-08-16,93.4,0,delivered
SHIP-60507,ORD-20507,Supplier D,WH-Atlantic,2026-08-16,2026-08-16,94.2,0,delivered
SHIP-60508,ORD-20508,Supplier A,WH-Pacific,2026-08-17,2026-08-17,98.9,0,delivered
SHIP-60509,ORD-20509,Supplier D,WH-Pacific,2026-08-17,2026-08-17,94.7,0,delivered
SHIP-60510,ORD-20510,Supplier D,WH-Atlantic,2026-08-17,2026-08-17,95.3,0,delivered
SHIP-60511,ORD-20511,Supplier A,WH-Pacific,2026-08-17,2026-08-22,56.1,5,delayed
SHIP-60512,ORD-20512,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,92.7,0,delivered
SHIP-60513,ORD-20513,Supplier C,WH-Southern,2026-08-17,2026-08-17,94.1,0,delivered
SHIP-60514,ORD-20514,Supplier A,WH-Pacific,2026-08-17,2026-08-17,93.2,0,delivered
SHIP-60515,ORD-20515,Supplier A,WH-Southern,2026-08-17,2026-08-17,94.7,0,delivered
SHIP-60516,ORD-20516,Supplier A,WH-Midwest,2026-08-17,2026-08-17,96.0,0,delivered
SHIP-60517,ORD-20517,Supplier B,WH-Midwest,2026-08-17,2026-08-17,95.5,0,delivered
